time,pedestrians,bicyclists,cars,buses,trucks
2019-11-23T00:00:00-04:00,0,0,7,0,0
2019-11-23T01:00:00-04:00,0,0,4,0,0
2019-11-23T02:00:00-04:00,0,0,0,0,0
2019-11-23T03:00:00-04:00,0,0,2,0,0
2019-11-23T04:00:00-04:00,1,0,1,0,0
2019-11-23T05:00:00-04:00,0,0,4,0,0
2019-11-23T06:00:00-04:00,0,0,1,0,0
2019-11-23T07:00:00-04:00,0,0,15,1,3
2019-11-23T08:00:00-04:00,1,0,91,4,5
2019-11-23T09:00:00-04:00,21,0,236,4,14
2019-11-23T10:00:00-04:00,37,4,346,6,21
2019-11-23T11:00:00-04:00,22,14,535,5,31
2019-11-23T12:00:00-04:00,41,16,737,5,50
2019-11-23T13:00:00-04:00,111,11,1061,1,22
2019-11-23T14:00:00-04:00,296,31,1219,1,19
2019-11-23T15:00:00-04:00,277,23,1136,1,30
2019-11-23T16:00:00-04:00,132,10,879,0,29
2019-11-23T17:00:00-04:00,108,11,700,0,28
2019-11-23T18:00:00-04:00,10,2,170,1,1
2019-11-23T19:00:00-04:00,23,0,77,0,2
2019-11-23T20:00:00-04:00,8,0,67,0,2
2019-11-23T21:00:00-04:00,0,0,22,0,0
2019-11-23T22:00:00-04:00,0,0,27,0,0
2019-11-23T23:00:00-04:00,0,0,11,0,0
2019-11-24T00:00:00-04:00,0,0,8,0,0
2019-11-24T01:00:00-04:00,0,0,2,0,0
2019-11-24T02:00:00-04:00,0,0,4,0,0
2019-11-24T03:00:00-04:00,0,0,1,0,0
2019-11-24T04:00:00-04:00,0,0,2,0,0
2019-11-24T05:00:00-04:00,0,0,1,0,0
2019-11-24T06:00:00-04:00,0,0,1,0,0
2019-11-24T07:00:00-04:00,0,0,11,0,0
2019-11-24T08:00:00-04:00,1,0,65,0,6
2019-11-24T09:00:00-04:00,9,0,147,0,6
2019-11-24T10:00:00-04:00,3,0,287,1,16
2019-11-24T11:00:00-04:00,2,1,322,4,10
2019-11-24T12:00:00-04:00,32,1,402,3,4
2019-11-24T13:00:00-04:00,14,0,395,1,6
2019-11-24T14:00:00-04:00,25,7,171,1,2
2019-11-24T15:00:00-04:00,32,0,209,0,12
2019-11-24T16:00:00-04:00,3,0,172,0,1
2019-11-24T17:00:00-04:00,10,4,248,2,2
2019-11-24T18:00:00-04:00,1,0,40,0,0
2019-11-24T19:00:00-04:00,0,0,4,0,0
2019-11-24T20:00:00-04:00,0,0,5,0,0
2019-11-24T21:00:00-04:00,0,0,6,0,1
2019-11-24T22:00:00-04:00,4,1,3,0,0
2019-11-24T23:00:00-04:00,14,0,6,0,0
2019-11-25T00:00:00-04:00,3,0,6,0,0
2019-11-25T01:00:00-04:00,3,1,8,0,2
2019-11-25T02:00:00-04:00,17,0,4,0,4
2019-11-25T03:00:00-04:00,14,0,1,0,0
2019-11-25T04:00:00-04:00,0,0,2,0,1
2019-11-25T05:00:00-04:00,0,0,0,0,0
2019-11-25T06:00:00-04:00,0,0,4,0,0
2019-11-25T07:00:00-04:00,4,1,78,7,4
2019-11-25T08:00:00-04:00,74,6,354,25,33
2019-11-25T09:00:00-04:00,59,4,492,16,30
2019-11-25T10:00:00-04:00,110,2,603,14,43
2019-11-25T11:00:00-04:00,30,0,503,9,57
2019-11-25T12:00:00-04:00,55,2,500,7,55
2019-11-25T13:00:00-04:00,74,11,467,8,46
2019-11-25T14:00:00-04:00,92,60,312,8,58
2019-11-25T15:00:00-04:00,68,1,231,2,32
2019-11-25T16:00:00-04:00,126,2,129,1,18
2019-11-25T17:00:00-04:00,12,16,486,10,15
2019-11-25T18:00:00-04:00,5,0,188,0,0
2019-11-25T19:00:00-04:00,0,0,19,0,0
2019-11-25T20:00:00-04:00,0,0,6,0,0
2019-11-25T21:00:00-04:00,1,1,8,0,0
2019-11-25T22:00:00-04:00,0,0,9,0,0
2019-11-25T23:00:00-04:00,19,1,8,0,3
2019-11-26T00:00:00-04:00,51,0,12,0,0
2019-11-26T01:00:00-04:00,20,0,4,0,1
2019-11-26T02:00:00-04:00,5,0,2,0,3
2019-11-26T03:00:00-04:00,0,0,1,0,0
2019-11-26T04:00:00-04:00,0,0,6,0,7
2019-11-26T05:00:00-04:00,3,0,11,0,0
2019-11-26T06:00:00-04:00,2,0,1,0,0
2019-11-26T07:00:00-04:00,2,1,85,7,2
2019-11-26T08:00:00-04:00,23,7,307,21,18
2019-11-26T09:00:00-04:00,45,14,384,14,39
2019-11-26T10:00:00-04:00,208,58,605,13,80
2019-11-26T11:00:00-04:00,236,97,456,9,66
2019-11-26T12:00:00-04:00,540,7,391,47,84
2019-11-26T13:00:00-04:00,407,10,642,18,119
2019-11-26T14:00:00-04:00,482,13,387,52,80
2019-11-26T15:00:00-04:00,203,23,392,15,57
2019-11-26T16:00:00-04:00,12,18,566,5,13
2019-11-26T17:00:00-04:00,52,10,1151,15,35
2019-11-26T18:00:00-04:00,4,0,205,0,2
2019-11-26T19:00:00-04:00,0,0,24,0,0
2019-11-26T20:00:00-04:00,1,1,5,0,1
2019-11-26T21:00:00-04:00,3,0,10,0,1
2019-11-26T22:00:00-04:00,5,0,22,0,1
2019-11-26T23:00:00-04:00,13,3,34,0,13
2019-11-27T00:00:00-04:00,1,0,10,0,0
2019-11-27T01:00:00-04:00,0,0,13,1,2
2019-11-27T02:00:00-04:00,0,0,15,0,3
2019-11-27T03:00:00-04:00,9,0,6,0,1
2019-11-27T04:00:00-04:00,12,0,3,0,0
2019-11-27T05:00:00-04:00,17,1,3,0,0
2019-11-27T06:00:00-04:00,2,0,4,0,0
2019-11-27T07:00:00-04:00,0,0,46,0,0
2019-11-27T08:00:00-04:00,0,0,184,20,20
2019-11-27T09:00:00-04:00,9,1,245,11,18
2019-11-27T10:00:00-04:00,7,3,302,8,29
2019-11-27T11:00:00-04:00,14,6,311,7,39
2019-11-27T12:00:00-04:00,4,0,310,8,18
2019-11-27T13:00:00-04:00,18,4,456,10,21
2019-11-27T14:00:00-04:00,20,7,446,8,11
2019-11-27T15:00:00-04:00,27,14,490,8,13
2019-11-27T16:00:00-04:00,16,0,373,12,9
2019-11-27T17:00:00-04:00,8,1,349,10,4
2019-11-27T18:00:00-04:00,2,0,69,2,3
2019-11-27T19:00:00-04:00,0,0,3,0,0
2019-11-27T20:00:00-04:00,1,0,5,0,0
2019-11-27T21:00:00-04:00,0,0,4,0,0
2019-11-27T22:00:00-04:00,0,0,1,0,0
2019-11-27T23:00:00-04:00,0,0,3,0,1
2019-11-28T00:00:00-04:00,0,0,1,0,0
2019-11-28T01:00:00-04:00,0,0,0,0,0
2019-11-28T02:00:00-04:00,0,0,1,0,0
2019-11-28T03:00:00-04:00,0,0,1,0,0
2019-11-28T04:00:00-04:00,0,0,0,0,0
2019-11-28T05:00:00-04:00,0,0,0,0,0
2019-11-28T06:00:00-04:00,0,0,0,0,0
2019-11-28T07:00:00-04:00,0,0,15,1,1
2019-11-28T08:00:00-04:00,0,0,38,0,1
2019-11-28T09:00:00-04:00,1,7,57,0,1
2019-11-28T10:00:00-04:00,3,5,64,1,4
2019-11-28T11:00:00-04:00,10,2,123,2,2
2019-11-28T12:00:00-04:00,10,1,142,1,4
2019-11-28T13:00:00-04:00,3,0,113,1,1
2019-11-28T14:00:00-04:00,9,5,136,2,3
2019-11-28T15:00:00-04:00,4,0,138,1,2
2019-11-28T16:00:00-04:00,3,0,117,1,2
2019-11-28T17:00:00-04:00,0,0,105,2,4
2019-11-28T18:00:00-04:00,1,0,10,0,0
2019-11-28T19:00:00-04:00,0,0,0,0,0
2019-11-28T20:00:00-04:00,0,0,0,0,0
2019-11-28T21:00:00-04:00,0,0,0,0,0
2019-11-28T22:00:00-04:00,0,0,0,0,0
2019-11-28T23:00:00-04:00,0,0,0,0,0
2019-11-29T00:00:00-04:00,0,0,2,0,0
2019-11-29T01:00:00-04:00,0,0,1,0,0
2019-11-29T02:00:00-04:00,0,0,0,0,0
2019-11-29T03:00:00-04:00,0,0,0,0,0
2019-11-29T04:00:00-04:00,0,0,0,0,0
2019-11-29T05:00:00-04:00,0,0,0,0,0
2019-11-29T06:00:00-04:00,0,0,0,0,0
2019-11-29T07:00:00-04:00,3,0,15,2,0
2019-11-29T08:00:00-04:00,0,0,52,12,6
2019-11-29T09:00:00-04:00,5,0,71,8,10
2019-11-29T10:00:00-04:00,4,16,76,5,17
2019-11-29T11:00:00-04:00,3,0,99,7,22
2019-11-29T12:00:00-04:00,4,17,158,5,17
2019-11-29T13:00:00-04:00,6,1,78,5,7
2019-11-29T14:00:00-04:00,3,2,62,3,4
2019-11-29T15:00:00-04:00,18,13,91,3,2
2019-11-29T16:00:00-04:00,2,0,137,5,3
2019-11-29T17:00:00-04:00,7,0,237,10,7
2019-11-29T18:00:00-04:00,5,1,38,1,0
2019-11-29T19:00:00-04:00,0,0,1,0,0
2019-11-29T20:00:00-04:00,0,0,0,0,0
2019-11-29T21:00:00-04:00,0,0,0,0,0
2019-11-29T22:00:00-04:00,0,0,1,0,0
2019-11-29T23:00:00-04:00,0,0,0,0,0
2019-11-30T00:00:00-04:00,0,0,3,0,0
2019-11-30T01:00:00-04:00,3,0,0,0,0
2019-11-30T02:00:00-04:00,0,0,0,0,0
2019-11-30T03:00:00-04:00,0,0,0,0,0
2019-11-30T04:00:00-04:00,0,0,0,0,0
2019-11-30T05:00:00-04:00,0,0,1,0,0
2019-11-30T06:00:00-04:00,0,0,0,0,0
2019-11-30T07:00:00-04:00,0,0,12,0,0
2019-11-30T08:00:00-04:00,3,1,71,3,5
2019-11-30T09:00:00-04:00,5,1,115,8,7
2019-11-30T10:00:00-04:00,7,3,117,2,9
2019-11-30T11:00:00-04:00,12,0,203,5,14
2019-11-30T12:00:00-04:00,13,4,193,4,7
2019-11-30T13:00:00-04:00,6,1,281,4,7
2019-11-30T14:00:00-04:00,20,11,287,5,6
2019-11-30T15:00:00-04:00,15,0,262,2,4
2019-11-30T16:00:00-04:00,11,3,211,5,5
2019-11-30T17:00:00-04:00,12,1,321,4,9
2019-11-30T18:00:00-04:00,0,0,24,0,0
2019-11-30T19:00:00-04:00,0,0,2,0,0
2019-11-30T20:00:00-04:00,0,0,3,0,0
2019-11-30T21:00:00-04:00,0,0,2,0,0
2019-11-30T22:00:00-04:00,0,0,1,0,0
2019-11-30T23:00:00-04:00,0,0,4,0,0
2019-12-01T00:00:00-04:00,0,0,2,0,0
